,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,형태소의 비율,기사 숫자,발표 기관,발표 시기
19,0.0172756061919118,0.0,0.05351079546130612,0.16700678412161246,0.06428217339603202,0.02127803425811832,0.07555203326139699,0.1310907965728279,0.0,0.026693388297183707,0.05862961178973748,0.17291756881156709,0.1267045903203492,0.06784420161171033,0.016584983536900622,0.00044888964299371204,14,국민일보,2014-10
20,0.0,0.2938413979941793,0.0,0.0,0.0,0.0,0.055123548424675824,0.07321914079048696,0.019244127602064703,0.24200353122423526,0.031195196334978224,0.0,0.24538076607489806,0.028723630498498288,0.0,4.1874033861353736e-05,2,머니S,2016-12
21,0.14542885345515613,0.0,0.0,0.26206319172243114,0.04672281128811052,0.0,0.0,0.048619237680771886,0.3592433719443933,0.0,0.036104102280493,0.011326056487753516,0.08554600405454924,0.0,0.0,1.5744636731869003e-05,2,머니S,2015-08
22,0.0,0.0,0.0,0.0,0.027997454908608114,0.013047908236639488,0.0,0.050244059513332696,0.0,0.012040824454566806,0.10401466352130763,0.33778292646105634,0.035790691809614056,0.02115113141872974,0.3699027644623589,0.0003127152848765897,3,조선비즈,2016-01
23,0.0,0.22539252473309102,0.021093969865905178,0.03570870060447625,0.061727157875245985,0.01353129188438798,0.15742100468126144,0.028102399616953114,0.08857622376452597,0.016008548842297736,0.05778499678326061,0.16073207871244538,0.0,0.02711897643820247,0.09636432272440344,0.0002937882215712578,9,아시아경제,2016-02
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318566970340482,0.0,0.10659568126588831,0.5828997682678648,0.0,0.0,0.07261220679119698,0.0,2.0937016930676868e-05,2,MBC 뉴스,2014-04
25,0.0629937136937352,0.016914212927085722,0.0,0.0,0.043142921122282796,0.0,0.16902944060552513,0.03744962624210496,0.0,0.08814840538173163,0.08778490389273373,0.0,0.3441509319901618,0.0,0.149224447217472,5.912613581223147e-05,6,KBS 뉴스,2015-12
26,0.04148329462243618,0.2777824348714678,0.0,0.06921014556907633,0.03285123624247052,0.05895879520526952,0.06781971269544997,0.05459270544092284,0.015785157287553746,0.0,0.044465522899810206,0.0639235009767738,0.06679675206222327,0.023467457422326882,0.1790991325695292,0.00040550814391334956,11,서울신문,2015-10
27,0.06433762718226278,0.05579563672190253,0.20169899416302378,0.018080201301324882,0.01567208203459629,0.05555324958209897,0.24342675877974282,0.0,0.03862642193407159,0.12666208581010185,0.029305194141553602,0.044205763369365526,0.04045859180186136,0.0,0.057437554447549485,0.00036380160618744125,9,머니투데이,2016-07
28,0.1414316199291107,0.016357175202547692,0.03052006993068963,0.05127048941197471,0.016680623971753968,0.010515025044078825,0.4022385183378098,0.12948857859990429,0.019313251442381933,0.026941027637688544,0.01737386084737714,0.018336912346586225,0.060948350721521466,0.03450960925831048,0.024074887318264244,0.0002624664442429652,3,주간경향,2016-07
29,0.0,0.0,0.16122994982436037,0.0,0.021816991058346606,0.058216829440567726,0.0,0.07319302069544699,0.23948044012592018,0.03614185464240837,0.12809844829804143,0.06070823573963319,0.06748225684812911,0.07128682602953018,0.0773142006570607,0.0001951329977939084,8,조선일보,2014-03
30,0.045018030141367495,0.024600386707200578,0.0,0.04260356863803307,0.05811214201139575,0.0,0.12857570932931617,0.22759467906824055,0.01157805354525787,0.014601730002996992,0.03620833273315198,0.2626964663286044,0.0718884566803885,0.0,0.06703916280163909,0.00047987642805111377,13,중앙일보,2015-05
31,0.022224080032842635,0.0,0.05648076673497885,0.019575248090324484,0.049308164275872424,0.19828182310746462,0.0,0.1465284627683989,0.015159042690215608,0.01659883606609876,0.0624979928661057,0.0,0.21564270557411833,0.14919131870536928,0.02963274801713247,0.000984542284148149,7,한겨레21,2014-12
32,0.1617619239408998,0.10474429893693861,0.04781727861534671,0.07559201089601657,0.050329101696304,0.03873179285893976,0.07883105430005924,0.06313674904396262,0.010803688161756699,0.01050028486903124,0.10956490492926005,0.08505257236882174,0.09027746413797544,0.02978854153384931,0.043068333710838264,0.0042929259514659845,130,연합뉴스,2015-06
33,0.05840050935217708,0.02011895996924392,0.030646888014619757,0.0,0.021738494611492513,0.021912083978926966,0.09039608515247358,0.0,0.017764558061907194,0.6050231219685492,0.0,0.06428040727918852,0.0,0.0,0.04456306540508125,0.0004720041096851793,11,조선비즈,2016-09
34,0.08784898029003187,0.0,0.03840396880118242,0.05747159439058384,0.08424611952983134,0.0,0.0,0.24568172227029147,0.0,0.0,0.08305934734602664,0.05494165634021657,0.2149887017472198,0.0910023353414712,0.01775306288702123,0.0006031535837389392,13,한겨레,2014-11
35,0.10870945931855039,0.06726930271632132,0.012023845429961419,0.18281974925053246,0.0,0.0,0.03917683069062167,0.03871003425754925,0.0,0.045367706686055546,0.08512166212304137,0.117370916410867,0.08030623123920379,0.018183453597843353,0.19427895382978727,0.00020468027751429705,6,서울신문,2014-08
36,0.08195566541868905,0.043763858759524106,0.0,0.0,0.0,0.03975752063460963,0.20639801864451396,0.038126407909843826,0.0,0.012916963113318497,0.42385135556261566,0.019871856468102293,0.06281566021850919,0.011516617733284176,0.04357791817968729,0.0006401702296723759,22,SBS,2015-04
37,0.019949294048439998,0.01058733105603403,0.03421960413447524,0.025932459242708532,0.05894761513013835,0.030485708764253935,0.046469351874498806,0.20976128227379665,0.023968898188011536,0.14438439379471343,0.05845088863749484,0.019511029913443095,0.0852952296338535,0.16146344471612661,0.07057346859201143,0.0010594130566922496,20,한겨레,2016-10
38,0.1282481942597382,0.0,0.03406522108887241,0.0,0.028759192127664476,0.06888600780093353,0.0,0.06583316505210222,0.04343025974723533,0.09719771465670794,0.0,0.03458489429266391,0.28678152843363797,0.0,0.19062629654490715,0.0002818959959546333,14,SBS,2014-09
39,0.1510614871463791,0.20975232154577825,0.0,0.3516733611206659,0.0,0.0,0.0,0.0,0.0,0.28743488466401884,0.0,0.0,0.0,0.0,0.0,0.001247343720662005,53,뉴시스,2014-02
40,0.22351950180820532,0.05676068508171869,0.06621450738026481,0.0,0.0,0.30614697648034433,0.06881177655358564,0.0,0.0,0.0,0.01225194669831526,0.19456493800821492,0.021352753523135284,0.021137794749278526,0.01909131200505216,0.0001177497832181267,4,아이뉴스24,2015-06
41,0.06330717947808945,0.026168268770065846,0.0,0.0,0.47915053085004045,0.03904368709623491,0.0,0.0,0.2587906097025282,0.027941849732861058,0.01750381620535258,0.030370077510409585,0.01982446073643809,0.010683648069244971,0.010502676467975211,0.0007420078800231882,20,한수원,2014-01
42,0.10308772092529186,0.0371581660687022,0.08499427487162925,0.18497526880361587,0.10482993443525408,0.073863340773176,0.09962989300725307,0.01034184452309045,0.06898151075341975,0.029101994020451372,0.0,0.0,0.16493973379924695,0.0,0.026237135262337157,0.00038842353809791724,18,노컷뉴스,2015-09
43,0.04377008100725448,0.0,0.0,0.03897600266854879,0.018681572499248466,0.0,0.3582868617507277,0.1136731105612834,0.0,0.25908701861763994,0.0,0.023757725547304438,0.07166499232690188,0.03914070927435866,0.01663173255313233,0.00025978650607583854,7,경향신문,2016-07
44,0.3106226166787496,0.07467524124832566,0.042314438993842504,0.0,0.036619710715098716,0.0295121496463877,0.01645090439536107,0.045623104368719386,0.033406930444833345,0.01135484782995374,0.04189264217696481,0.16806724441596407,0.029437676123973258,0.02336603833925905,0.13664736744141304,0.0012627533651229832,40,서울경제,2015-02
45,0.0,0.0,0.0694945314248284,0.06759029335813473,0.0612540236198331,0.030729549619229878,0.01614882860866531,0.13762213747717322,0.17342376697637812,0.02711929565592491,0.07190196741621531,0.08702532164625841,0.05506691541230896,0.07587500602375626,0.12147044319213733,0.0007525601365562493,18,동아일보,2014-04
46,0.05514617439077736,0.23772745631609618,0.02842282850668001,0.04820279228856906,0.024842996141342732,0.038481242397713784,0.03581670731789558,0.060959929712779,0.033867068450101616,0.09495834973251324,0.03762167848029298,0.12379430248654799,0.06890251157252605,0.029231603317747854,0.08202435888841654,0.0005915963503932056,13,매일경제,2016-04
47,0.048622263210780184,0.05134810680162928,0.0,0.01694400901210106,0.11840326978884295,0.16753652570782507,0.027410238175661097,0.16240183969119246,0.0,0.14788584222796172,0.01043128824113492,0.047991946350799564,0.09603229319823292,0.05335849880185354,0.04571410591040217,0.0004537470309216291,17,세계일보,2016-12
48,0.06666231161678342,0.0,0.0,0.014667824166452919,0.0,0.23145348612297473,0.12727851970061285,0.0,0.0,0.0,0.0,0.0,0.44960682505828287,0.1075847427123806,0.0,3.651415752710046e-05,2,TV조선,2014-06
49,0.03163916349728956,0.07926177120222146,0.0,0.07497063591795493,0.031252254582684415,0.0,0.21879728813939053,0.017884803294496834,0.11736565719919179,0.0,0.0,0.22704452217452348,0.01337781439276586,0.0,0.1769672229058666,0.00021724248767270317,9,한국경제,2016-05
50,0.06560283098445925,0.0,0.13517183402530578,0.025781857762811777,0.03642891957793324,0.01570099387128178,0.09534287665933647,0.049099931930900904,0.037451864701032185,0.019325704875964533,0.05964157171745441,0.3515099036512856,0.02962923358952869,0.011176703731088672,0.05830103675585717,0.001938432775509787,47,머니투데이,2015-06
51,0.0,0.0,0.0,0.0,0.0,0.998483109204568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001098774648521922,4,원자력안전위원회,2014-08
52,0.030229582480326617,0.10006846609337962,0.0,0.2721192381624105,0.1279421740437308,0.04855526285714626,0.060685654923748736,0.08136598308760855,0.0746201251613078,0.03749783874088654,0.0,0.04152552726192642,0.0,0.043991553605434365,0.07136653337815524,0.0003870835690143539,10,매일신문,2016-03
53,0.0769466643517486,0.08347155380008198,0.07707714317307332,0.0607982362146567,0.043609514551903795,0.036370160235607234,0.0627724620972997,0.023376010067038405,0.2246922826205269,0.02135815106499599,0.015251256020147196,0.10290829489965019,0.09608744206882526,0.011997509106460509,0.06328331972798426,0.0006627822079575069,24,파이낸셜뉴스,2014-10
54,0.030945149812248423,0.19405678398737794,0.09559190143949615,0.052358661730326106,0.08587520326425284,0.03191590569044647,0.06637605369563011,0.012879855048033163,0.07348659641691685,0.018114997376199517,0.06295764400480308,0.07193655465122625,0.11835116612607811,0.010721012418558338,0.07443251433840685,0.0007103511104240047,24,이데일리,2015-09
55,0.02570259208166781,0.05125274757502008,0.03588846395069504,0.05756376747712184,0.11459780689519887,0.01961952869708819,0.029011777433865474,0.21859509849703318,0.02615390178014413,0.14407609431651153,0.0147796314841235,0.07237394536776283,0.0651021262351285,0.04409425231572597,0.08118826589291285,0.001565418881872848,39,서울경제,2016-12
56,0.06155087131083237,0.0,0.017590569334082654,0.23606297449503705,0.021161110684752665,0.0,0.07881565182845988,0.231022914626415,0.0,0.04791713836093016,0.027710696176259996,0.03575086031585801,0.12014986137419391,0.10125418729310336,0.0,0.00029981808244729274,5,한겨레,2016-12
57,0.01092838951038399,0.07498761099664776,0.07158877714277173,0.02316226348935324,0.14538037642242396,0.016257107395340597,0.01683203393901961,0.02885006946464262,0.09311825924522411,0.0712699107716208,0.014523779081603226,0.2466469227791607,0.10367113018077433,0.011976201343774983,0.07080716823725823,0.0007693097501007908,27,헤럴드경제,2016-10
58,0.0,0.011038483743016067,0.017666522756720232,0.05038906948090037,0.06327170133493701,0.019191079837617447,0.0,0.345786326847482,0.018701422058404908,0.033962129322728164,0.1066611564615384,0.01823853350627898,0.015870669686560066,0.11727022885097653,0.16879470465901533,0.00014873656827552848,1,중앙SUNDAY,2016-05
59,0.05954730362498975,0.0,0.08711364167417993,0.08105532007975702,0.0,0.0,0.01418714976692345,0.1761234852294407,0.14252702718112684,0.03240545356815142,0.026123000192427408,0.0374388699393357,0.13677477447455122,0.051223773754134325,0.13428720020674217,0.00031221279647025344,9,한국일보,2014-05
60,0.0,0.7419065176214674,0.0,0.0,0.0,0.0,0.0,0.03283189703258997,0.0,0.0,0.0,0.0,0.0,0.0,0.21739627913073686,0.0005101932285667339,4,산자부,2015-01
61,0.07938345117243197,0.09285424311106086,0.05474451618070794,0.036633601196726144,0.030676937688642943,0.04270091848663481,0.043172413277945465,0.04284326834142535,0.10907533736090373,0.0163492138382388,0.19875576397523928,0.02517111010206541,0.08567574675992078,0.010763592261066842,0.13119988624698967,0.002292017117435058,73,뉴스1,2015-04
62,0.1366554292715835,0.0,0.07691244957605968,0.03644542581589378,0.06307424245377363,0.036765285617323416,0.02928902126583376,0.15395171748225617,0.0,0.01103373375985382,0.04190353858532347,0.2246807346931838,0.12445331554425296,0.0647222031538046,0.0,0.0002862508954762141,8,부산일보,2014-06
63,0.030148645572540954,0.0,0.09055382672769899,0.05517564590971717,0.04122835796479611,0.011750189758466307,0.012568677080013538,0.06855619453461753,0.11539740386071716,0.05418636970460262,0.04536478298294103,0.18167313219027473,0.11564831169541023,0.028333283088410433,0.14940308688930032,0.0010960947103547953,26,머니투데이,2014-05
64,0.02133585725822817,0.15017245826188794,0.010405025043134182,0.03968160443955025,0.1478867564873656,0.028728420257988024,0.07768828550383408,0.15435711741859387,0.033396642065949604,0.021220699885635286,0.038546123669397615,0.06470309373714803,0.13642247670965948,0.03916231261899552,0.03629312664263229,0.00035157438829992596,7,한겨레,2015-12
65,0.14597124476272494,0.03791121795116079,0.0,0.0,0.033954246563836554,0.0,0.1357486006916387,0.08814963227911957,0.01487951072322451,0.05427212918699628,0.0583282185766946,0.31263447741277756,0.036756120090854445,0.017572070204593077,0.05217292435546853,0.0006001386533009217,23,한국경제,2014-08
66,0.3297035822197624,0.0,0.06823357793035836,0.0,0.015561886607559602,0.11540513616898833,0.23178280143247215,0.0,0.06760185273452446,0.04032808342542077,0.021801934662718334,0.04691381409797844,0.06235141401299836,0.0,0.0,0.00017905336879114856,8,SBS,2015-01
67,0.061745242482650696,0.13130055214044595,0.010979452432018146,0.10806426299288358,0.11437624103132978,0.0,0.11555301888692206,0.07978304303936867,0.029470037353771888,0.11959751653113711,0.04155657091162165,0.03133808656565693,0.051581023028033794,0.01321957435895744,0.088815612561215,0.0003021630283435285,11,세계일보,2016-11
68,0.089790705297439,0.0,0.0,0.017317136337734358,0.034378810615095366,0.032712961552909016,0.04716009227100102,0.04375190028961558,0.023558606774090725,0.4025152985544973,0.043191524981461435,0.11967215218873012,0.02252451004573731,0.04931115550082573,0.0653952685748063,0.0015091401803631885,48,서울경제,2016-09
69,0.0,0.14493552833745715,0.014441849207180122,0.1236319458998966,0.1439491159646706,0.0,0.3162113619347576,0.044379768200471625,0.059542645849384915,0.032592683179657536,0.014499743259377137,0.04934759812365409,0.0,0.0,0.04006089067405544,0.0004855712966562579,12,동아일보,2015-11
70,0.15142821867396747,0.06599473112075255,0.015412369963123528,0.05522050552866126,0.012570970271451164,0.020107098902733565,0.11531380300739118,0.1616058760820225,0.020622048532645584,0.01702280805980417,0.02219559209007055,0.28569544514237794,0.04047806451063716,0.0,0.016321307478616178,0.0008438455303740004,24,중앙일보,2015-06
71,0.08221871849305455,0.0,0.13727955466161393,0.0,0.0,0.05357819427594485,0.5837492693616783,0.0,0.0,0.0,0.0,0.0,0.04538658752353903,0.0,0.09125025079791203,6.967839234529261e-05,3,문화일보,2014-08
72,0.0,0.17228014600766028,0.0,0.01494479439790844,0.0,0.06128259637253859,0.07987087417194359,0.13878424049730195,0.055562034423564374,0.04311414592229014,0.06641935060377736,0.01964809658922541,0.17513234599764513,0.03165897678431782,0.12249637507802877,0.0002591165215340569,13,KBS 뉴스,2015-10
73,0.0,0.2929730313796612,0.0,0.018433262761444084,0.07782783360180641,0.014051515167717238,0.12620356975423241,0.016647869359093025,0.04193843447599938,0.0,0.048057809164860694,0.08660386900205276,0.03585740897692158,0.0,0.22718724177641805,0.00015409644460978174,6,파이낸셜뉴스,2016-01
74,0.0,0.0,0.0,0.23536274466439666,0.0728009242245675,0.010070127752863109,0.0,0.46622132538071775,0.0,0.01084824382803069,0.020297452320940018,0.046272581477870826,0.01608855874620221,0.04477680403820526,0.05514045002122741,0.0001705110658834324,1,한겨레21,2016-06
75,0.2579248356280292,0.01034197345401124,0.03302022187888631,0.17075812074660346,0.05674668506114525,0.0,0.06095047529542855,0.04839923870699337,0.011251167360959246,0.03303024458819692,0.07553771122896208,0.01499292353599122,0.1885517375509633,0.027987044736232113,0.0,0.0008796897033593193,29,노컷뉴스,2015-05
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995186834143756,3.3164234818192156e-05,2,원자력안전위원회,2015-11
77,0.0,0.0,0.0,0.0,0.0,0.0,0.49866916671505274,0.0,0.0,0.0,0.4954498902442803,0.0,0.0,0.0,0.0,2.5291916452257655e-05,2,원자력문화재단,2014-06
78,0.019221930849370534,0.0,0.12377902387647599,0.0,0.027838962647138775,0.0,0.06219883217842131,0.0,0.17304896457405744,0.02071955256013651,0.10071082115897788,0.0,0.0,0.11070741586857442,0.35254244072586105,8.17381140973625e-05,1,미디어오늘,2014-05
79,0.22528939371115822,0.0,0.06370157731546283,0.0,0.0,0.0,0.0,0.11430055107314083,0.17019675641169146,0.1351899461814005,0.04859862285062997,0.0,0.1215568264829043,0.03925914210962796,0.05002890589348043,0.00013064698564742365,7,TV조선,2014-08
80,0.03125305080419254,0.05159911479355422,0.02109114934760534,0.0401493747437725,0.3459318590242502,0.014792476713845166,0.05556927342499657,0.056881484364944154,0.06702798801311814,0.018860306907758445,0.03194906917624449,0.16269548573417889,0.017434494675157234,0.019348295681791233,0.06541657659459083,0.0014346044000899789,32,한국일보,2015-06
81,0.03964816738300855,0.2431798182810617,0.0,0.17845517368090758,0.0951193996431907,0.03974490649551537,0.0,0.06050144401225633,0.05113283604708636,0.025129686096403005,0.04697440047517341,0.11066015144958985,0.0,0.0,0.09558816235832025,0.0007222433360406292,26,파이낸셜뉴스,2015-11
82,0.12496819852297737,0.0,0.0,0.0,0.0,0.5626993419674406,0.0,0.06673551821485821,0.0,0.04759837641362326,0.026710079276637468,0.0,0.012416478938573415,0.08253416578560631,0.06558302419637448,8.793547110884285e-05,5,TV조선,2015-07
83,0.0,0.019346814556135256,0.0,0.023125087955718354,0.0,0.08583595277299692,0.03514222537959551,0.7223892038171811,0.016183580375590003,0.0,0.0,0.0,0.0,0.02331204447562687,0.06916920474829459,1.5242148325532758e-05,1,MBC 뉴스,2016-01
84,0.6541911999986156,0.0,0.0,0.0,0.0,0.0,0.3425298550280699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48889642993712e-05,4,원자력안전위원회,2016-07
85,0.04736859413799531,0.08749846351936962,0.0,0.0,0.030983719125834176,0.051080212563495854,0.010625424522381686,0.08169816940706229,0.14086704124803168,0.03868917350257003,0.1743919120330959,0.12848741268302857,0.08681595033734765,0.06060472177190107,0.05414696516670667,0.0005781966595575724,20,매일경제,2014-06
86,0.0,0.04990538021597992,0.07557135734268644,0.07654035712120541,0.05057693981445929,0.0,0.151697357014166,0.11695274109318622,0.10894477783488073,0.020489447876399548,0.04424007809898547,0.0,0.03373164082259806,0.21868294859874643,0.0352771329497585,0.0004654717604028081,11,YTN,2014-06
87,0.0,0.0396580378493147,0.01354069064293835,0.0,0.021432810928458643,0.48165326590583873,0.0,0.048805068285318734,0.0,0.015237458144445734,0.0505370722807634,0.01214354929561068,0.0,0.274774579507363,0.033106610213702724,7.369829959598257e-05,2,JTBC,2015-03
88,0.016151552850163967,0.0766141684079448,0.0,0.039709905530929984,0.11650041198532654,0.0,0.0,0.09712478183890585,0.4899937982946384,0.0,0.04832807240979539,0.04163759014702224,0.0,0.07285421811721277,0.0,5.912613581223147e-05,3,MBN,2015-09
89,0.0,0.49636413073676017,0.0,0.0,0.3193168621460987,0.0,0.0,0.0,0.0,0.014721787432335695,0.0,0.15106904847197572,0.0,0.0,0.013967511822366033,2.4956924181366824e-05,1,디지털데일리,2014-11
90,0.06983741426586072,0.11952196743776974,0.06871066848792183,0.0,0.04687858463195684,0.04949983482821655,0.02753238238194255,0.040326216395755336,0.022953630423749687,0.03772895735578261,0.04168976601125838,0.07817174161436177,0.1828764523990237,0.012431635413121393,0.20176609353968689,0.00014387918034761143,8,헤럴드경제,2015-09
91,0.0,0.42650286425191464,0.012775001610983366,0.011700306145562165,0.06481600115536647,0.019866928229506024,0.17102353431672426,0.05116882012358595,0.11372642121100182,0.0,0.0,0.06853683336821832,0.023365814504581323,0.0,0.021500033799365666,0.0003498994269454718,10,디지털타임스,2016-05
92,0.0,0.053786447028407666,0.021371908200495233,0.0,0.03769887801586876,0.017398961358222456,0.048159183200020377,0.2329307597510437,0.021429370508121392,0.011758458770598916,0.24142754623829954,0.0,0.04384043140971097,0.20896270381851753,0.0528118583153172,0.00022578479058041933,2,미디어오늘,2015-04
93,0.03246592635986505,0.13718113480393268,0.0,0.2506261878576631,0.06644842835779502,0.021847684314075883,0.0,0.0,0.24177956946817622,0.04495429119851717,0.017613099586212433,0.029935856506654326,0.1346851550828489,0.0,0.01289672935978095,0.0002309771707792272,12,한수원,2014-03
94,0.13824744230501193,0.0,0.10596500009944532,0.027845581205424103,0.06395404025190646,0.02513243089846555,0.0470397522563849,0.019661708757488263,0.0,0.346814902535634,0.0,0.0,0.11454909114199849,0.09267347433187412,0.010231279990935824,8.693049429617036e-05,4,채널A,2016-09
95,0.014612682898753719,0.052766469491781536,0.06518301192261426,0.05013106007018483,0.05564240650828094,0.01507229202624901,0.03499948426578282,0.06086089564168843,0.0,0.060236841584888755,0.09246098367284158,0.30073339166033,0.17465303621210587,0.0226142596197413,0.0,0.0006500525016636554,20,서울신문,2014-06
96,0.20404922524760816,0.0,0.02859195212400666,0.08441598347847581,0.042948836452141315,0.033599573152216164,0.08584836689684555,0.24112138316023451,0.0636180391741036,0.019686503639987175,0.02579142874041938,0.023021672428698216,0.07094423838086099,0.0605430163564611,0.013656228090877616,0.0005028233986071356,12,한겨레,2016-06
97,0.0,0.018464214858486483,0.0,0.0,0.0,0.015148465081424737,0.1577026736536762,0.03199681270792479,0.0,0.019682080053188312,0.13580029074105368,0.02070699427720009,0.033086147221863,0.07415471573937758,0.48211055612963555,0.0004895912039069479,16,SBS,2015-10
98,0.28532637081278633,0.03099447356477022,0.12849984253118163,0.06493320108943655,0.04197664183114046,0.013983414083885872,0.017475492673160644,0.26242872870005585,0.0,0.027081176852781812,0.031329510294506736,0.0,0.03728371413902497,0.04719056252827025,0.0,0.00026732383217088225,7,프레시안,2016-06
